,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
45,71366100,,,12/12/22(Mon)06:16:02,Anonymous,Why haven&#039;t you guys transitioned yet what&#039;s stopping you?,Being a woman sure is great :),Screenshot_20221212-191301_Brave,.jpg,839,828,250,246,1670843762935891,1670843762,ghEQIkJiDlOqLBheV2VBxQ==,152464,0,,why-havent-you-guys-transitioned-yet-whats,0,10,1,"[{'no': 71366252, 'now': '12/12/22(Mon)06:34:28', 'name': 'Anonymous', 'com': '<a href=""#p71366233"" class=""quotelink"">&gt;&gt;71366233</a><br>I&#039;m not saying Reiko is a myth you fat fuck retard I&#039;m saying that after the turkey tom video there&#039;s an influx of impersonators.', 'time': 1670844868, 'resto': 71366100}, {'no': 71366261, 'now': '12/12/22(Mon)06:36:15', 'name': 'Anonymous', 'com': '<a href=""#p71366233"" class=""quotelink"">&gt;&gt;71366233</a><br>are you fucking retarded? when did we ever say that Reiko was a myth its just people pretending to be him. learn to read faggot', 'time': 1670844975, 'resto': 71366100}, {'no': 71366275, 'now': '12/12/22(Mon)06:39:00', 'name': 'Anonymous', 'com': '<a href=""#p71366252"" class=""quotelink"">&gt;&gt;71366252</a><br><a href=""#p71366261"" class=""quotelink"">&gt;&gt;71366261</a><br>Reiko is still posting, keep implying it isn&#039;t him and there isn&#039;t a dedicate effort to groom innocent incels.<br><br>Again, dilate.', 'time': 1670845140, 'resto': 71366100}, {'no': 71366302, 'now': '12/12/22(Mon)06:43:40', 'name': 'Anonymous', 'com': '<a href=""#p71366275"" class=""quotelink"">&gt;&gt;71366275</a><br>Dude OP&#039;s image doesn&#039;t work anymore. It&#039;s obvious propaganda. If you keep focusing on this you&#039;ll ignore the more subtle propaganda.', 'time': 1670845420, 'resto': 71366100}, {'no': 71366376, 'now': '12/12/22(Mon)06:56:13', 'name': 'Anonymous', 'com': '<a href=""#p71366100"" class=""quotelink"">&gt;&gt;71366100</a><br><br>As an unironic transgirl, please. Cut your losses with your thread. You&#039;ll look back on this behavior and cringe. That&#039;s all o have to say about this. Bye.', 'filename': 'cd1458d83aad0a4d36a6a8f1a6382de4', 'ext': '.jpg', 'w': 736, 'h': 1086, 'tn_w': 84, 'tn_h': 125, 'tim': 1670846173405514, 'time': 1670846173, 'md5': 'R32S3SCklCbDOuRLXNRKpw==', 'fsize': 387693, 'resto': 71366100}]",1670846173,0.0,0.0,5.0,0.0
46,71364852,,,12/12/22(Mon)03:32:05,Anonymous,,hey canada i am jealous i wish i could be euthanized please let me do it,68E08419-2B0D-483B-A43A-ED0DA29D20A0,.png,1810,1985,227,250,1670833925737981,1670833925,l7hv/yhzf7gk4rc+HVh+OA==,1355943,0,,hey-canada-i-am-jealous-i-wish-i-could-be,0,9,4,"[{'no': 71365262, 'now': '12/12/22(Mon)04:32:23', 'name': 'Anonymous', 'com': '<a href=""#p71364899"" class=""quotelink"">&gt;&gt;71364899</a><br>That&#039;s just your average anti racist leftist', 'time': 1670837543, 'resto': 71364852}, {'no': 71365291, 'now': '12/12/22(Mon)04:35:52', 'name': 'Anonymous', 'com': '<a href=""#p71364852"" class=""quotelink"">&gt;&gt;71364852</a><br><span class=""quote"">&gt;Natalists have said for years &quot;if you don&#039;t like life kill yourself :D&quot;</span><br><span class=""quote"">&gt;Now there&#039;s a painless way to kill yourself</span><br><span class=""quote"">&gt;THIS IS WRONG HOW COULD CANADA DO THIS </span><br>Turns out natalists don&#039;t actually want you to kill yourself they just want you to suffer beforehand', 'filename': 'jw4MmzXjXWl3zQnu_NTPMcy5wCM9kpLM1Ye9EkBlb6M', 'ext': '.jpg', 'w': 891, 'h': 1200, 'tn_w': 92, 'tn_h': 125, 'tim': 1670837752963158, 'time': 1670837752, 'md5': '0hJVa02gWRpzvRSxggpqTQ==', 'fsize': 150092, 'resto': 71364852}, {'no': 71366355, 'now': '12/12/22(Mon)06:51:56', 'name': 'Anonymous', 'com': '<a href=""#p71364899"" class=""quotelink"">&gt;&gt;71364899</a><br>that bee bee sea though', 'filename': 'blacked', 'ext': '.webm', 'w': 600, 'h': 700, 'tn_w': 107, 'tn_h': 125, 'tim': 1670845916811406, 'time': 1670845916, 'md5': 'WIqwl96JI8J7QKmL5EOiqw==', 'fsize': 287769, 'resto': 71364852}, {'no': 71366374, 'now': '12/12/22(Mon)06:55:41', 'name': 'Anonymous', 'com': '<a href=""#p71364899"" class=""quotelink"">&gt;&gt;71364899</a><br>These soijaks are wild. It&#039;s like the peepeepoopoo saga all over again.', 'filename': '1667102859353492', 'ext': '.gif', 'w': 250, 'h': 255, 'tn_w': 122, 'tn_h': 125, 'tim': 1670846141892611, 'time': 1670846141, 'md5': '4c0tlSYNjY13wmQJD3RWeg==', 'fsize': 916401, 'resto': 71364852}, {'no': 71366452, 'now': '12/12/22(Mon)07:11:22', 'name': 'Anonymous', 'com': '<a href=""#p71364852"" class=""quotelink"">&gt;&gt;71364852</a><br>absolute fucking garbage dust', 'time': 1670847082, 'resto': 71364852}]",1670847082,0.0,0.0,4.0,1.0
47,71363878,,,12/12/22(Mon)01:33:53,Anonymous,,yo im FUCKEN DRUNK and i wanr a LAMB SHANK MAAAAAAAAAAAAAN EAT THE FLESH OF THE LAMB OF GOD,10gxkt5,.jpg,289,348,207,249,1670826833061934,1670826833,pZQmYgWK/dCUYcFYA/iQ8g==,26766,0,,yo-im-fucken-drunk-and-i-wanr-a-lamb-shank,0,5,1,"[{'no': 71364839, 'now': '12/12/22(Mon)03:29:33', 'name': 'Anonymous', 'com': 'my balls kinda itch and i just wanted you to know that', 'time': 1670833773, 'resto': 71363878}, {'no': 71364849, 'now': '12/12/22(Mon)03:31:48', 'name': 'A', 'com': '<a href=""#p71363878"" class=""quotelink"">&gt;&gt;71363878</a><br>Shit now I know what&#039;s the move... Au&#039;Zataar with MD Ramon Govea... <s>Tiburon... Daddy Shark DUDE XD</s>', 'time': 1670833908, 'resto': 71363878}, {'no': 71364876, 'now': '12/12/22(Mon)03:35:44', 'name': 'Anonymous', 'com': '<a href=""#p71363878"" class=""quotelink"">&gt;&gt;71363878</a><br><a href=""#p71364839"" class=""quotelink"">&gt;&gt;71364839</a><br>are you still drunk 2 hours later?', 'time': 1670834144, 'resto': 71363878}, {'no': 71365583, 'now': '12/12/22(Mon)05:13:27', 'name': 'Anonymous', 'com': '<a href=""#p71364876"" class=""quotelink"">&gt;&gt;71364876</a><br>yes,<br>yes my son,<br>yes<br>I am sufficiently wasted', 'time': 1670840007, 'resto': 71363878}, {'no': 71366367, 'now': '12/12/22(Mon)06:53:33', 'name': 'Anonymous', 'com': '<a href=""#p71364876"" class=""quotelink"">&gt;&gt;71364876</a><br>That&#039;s nothing. The real pros are drunk for days at a time. Wake up drunk and get gradually tanked over the course of the day until it crescendos into a blackout.', 'filename': 'bender-sb-2', 'ext': '.jpg', 'w': 230, 'h': 560, 'tn_w': 51, 'tn_h': 125, 'tim': 1670846013676260, 'time': 1670846013, 'md5': 'i60Y2IYCVbUcQXbwAGonfw==', 'fsize': 59780, 'resto': 71363878}]",1670846013,0.0,0.0,,
48,71366356,,,12/12/22(Mon)06:52:17,Anonymous,Gnomes,I want 5 sources proving gnomes don&#039;t exist. Where&#039;s my proof you ask? The forest,maxresdefault (5),.jpg,1200,675,250,140,1670845937066529,1670845937,Ya5jqakyBYKMS+GjuweosA==,150308,0,,gnomes,0,0,0,,1670845937,0.0,0.0,,
49,71364331,,,12/12/22(Mon)02:18:32,Anonymous,,"I just had a dream that I was on a train from Paris to Munich, and I was sitting next to an edgy tomboyish girl, and we&#039;d quickly grown interested in one-another. The dream ended as we were stepping off the train and about to explore the city together.<br>I was not happy when I woke up.",270b994e83645e4af8b30c5f07b31d12,.jpg,502,680,184,250,1670829512836428,1670829512,DV2Q39o3nzJVrLAT84yKMA==,39871,0,,i-just-had-a-dream-that-i-was-on-a-train-from,0,9,1,"[{'no': 71365563, 'now': '12/12/22(Mon)05:10:06', 'name': 'Anonymous', 'com': 'what is this hairstyle called?', 'time': 1670839806, 'resto': 71364331}, {'no': 71365568, 'now': '12/12/22(Mon)05:10:30', 'name': 'Anonymous', 'com': '<a href=""#p71365560"" class=""quotelink"">&gt;&gt;71365560</a><br>kys you retarded boomer', 'time': 1670839830, 'resto': 71364331}, {'no': 71365652, 'now': '12/12/22(Mon)05:23:10', 'name': 'Anonymous', 'com': '<a href=""#p71364608"" class=""quotelink"">&gt;&gt;71364608</a><br>will you go to sleep please namefag', 'filename': '1669883916481427', 'ext': '.jpg', 'w': 1024, 'h': 1024, 'tn_w': 125, 'tn_h': 125, 'tim': 1670840590431391, 'time': 1670840590, 'md5': '1qxR8WB2MQGaZOeoJnkkrw==', 'fsize': 137996, 'resto': 71364331}, {'no': 71365675, 'now': '12/12/22(Mon)05:25:47', 'name': 'ENTJ', 'com': '<a href=""#p71365652"" class=""quotelink"">&gt;&gt;71365652</a><br>Im sorry anon goodnight love you', 'time': 1670840747, 'resto': 71364331, 'trip': '!!hhPNe+pLeBf'}, {'no': 71366354, 'now': '12/12/22(Mon)06:51:45', 'name': 'Anonymous', 'com': '<a href=""#p71365568"" class=""quotelink"">&gt;&gt;71365568</a><br>Am I wrong? If you work hard, can you not get a girlfriend eventually? Even if you&#039;re a 3/10 because of your face and your height, can&#039;t you work hard and get a girlfriend? And it seems like that&#039;s something that OP deeply desires. There isn&#039;t really any other way to get love. You have to work hard.', 'time': 1670845905, 'resto': 71364331}]",1670845905,0.0,0.0,4.0,0.0
50,71365083,,,12/12/22(Mon)04:07:03,Anonymous,,IM SO TIRED GAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA<wbr>AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA<wbr>AAAAAAAAAAAAAAAAAH I HATE STUDYIN I HATE IT,hqdefault,.jpg,480,360,250,187,1670836023233981,1670836023,N4okBS5zXqWQiQywliIrJA==,16452,0,,im-so-tired-gaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0,21,10,"[{'no': 71365599, 'now': '12/12/22(Mon)05:15:58', 'name': 'Anonymous', 'com': '<a href=""#p71365557"" class=""quotelink"">&gt;&gt;71365557</a><br><span class=""quote"">&gt;which major</span><br>uhmm....', 'filename': '1089423089243', 'ext': '.gif', 'w': 500, 'h': 500, 'tn_w': 125, 'tn_h': 125, 'tim': 1670840158632396, 'time': 1670840158, 'md5': 'ER7pZGBleGUWcNK7nKddUQ==', 'fsize': 738456, 'resto': 71365083}, {'no': 71366299, 'now': '12/12/22(Mon)06:43:04', 'name': 'Anonymous', 'com': 'school is fucking easy stop being a bitch uni is much fucking worse even if you perform well academically there are still a tons of other things weighting you down even worse than worklife at least you can search for a comfy quiet job and fuck off to your own corner of the world after', 'time': 1670845384, 'resto': 71365083}, {'no': 71366323, 'now': '12/12/22(Mon)06:47:14', 'name': 'Anonymous', 'com': '<a href=""#p71366299"" class=""quotelink"">&gt;&gt;71366299</a><br>im in uni dumb fuck', 'time': 1670845634, 'resto': 71365083}, {'no': 71366341, 'now': '12/12/22(Mon)06:49:23', 'name': 'Anonymous', 'com': '<a href=""#p71365083"" class=""quotelink"">&gt;&gt;71365083</a><br>what things are you learning rn, anon?<br>i got out of uni years ago, and i kind of miss it... work makes me want to die', 'time': 1670845763, 'resto': 71365083}, {'no': 71366353, 'now': '12/12/22(Mon)06:51:39', 'name': 'Anonymous', 'com': 'School is for faggots, and jobs won&#039;t exist by the time your zoomer ass graduates', 'time': 1670845899, 'resto': 71365083}]",1670845899,0.0,0.0,16.0,9.0
51,71366342,,,12/12/22(Mon)06:49:39,Anonymous,,"We swear by the invisibles, the runners the sweepers!",23111201,.jpg,1025,800,250,195,1670845779104348,1670845779,E9+J9X9eLhD8rRtY22Dx1w==,126576,0,,we-swear-by-the-invisibles-the-runners-the,0,0,0,,1670845779,0.0,0.0,,
52,71365011,,,12/12/22(Mon)03:58:06,Anonymous,,Why are white males 70% more likely to know a friend or relative that has killed themselves? And why is that fact so funny? <br><br>https://www.brgeneral.org/news-blog<wbr>/2021/july/men-and-suicide-why-are-<wbr>white-men-most-at-risk-/ <br><br>https://afsp.org/suicide-statistics<wbr>/ <br><br>https://www.prb.org/resources/elder<wbr>ly-white-men-afflicted-by-high-suic<wbr>ide-rates/ <br><br>https://afsp.org/suicide-statistics<wbr> <br><br>Global Patterns of Linkage Disequilibrium at the CD4 Locus and Modern Human Origins <br>https://www.science.org/doi/10.1126<wbr>/science.271.5254.1380 <br>https://www.eva.mpg.de/documents/AA<wbr>AS/Tishkoff_Global_Science_1996_210<wbr>9918.pdf,tUPogJlTgRuz85-r (1080p_aac)_1,.webm,303,540,140,250,1670835486696657,1670835486,j4dQK9DvaIxAvylGmuDo2w==,2627108,0,,why-are-white-males-70-more-likely-to-know-a,0,5,1,"[{'no': 71365027, 'now': '12/12/22(Mon)04:00:21', 'name': 'Anonymous', 'com': '<a href=""#p71365011"" class=""quotelink"">&gt;&gt;71365011</a><br>They&#039;re gonna have to add another white male to the statistics soon bros', 'filename': '1670032702765163', 'ext': '.png', 'w': 436, 'h': 417, 'tn_w': 125, 'tn_h': 119, 'tim': 1670835621116907, 'time': 1670835621, 'md5': 'ee7QQsrgu8Toleqlj1mdoA==', 'fsize': 278070, 'resto': 71365011}, {'no': 71365037, 'now': '12/12/22(Mon)04:01:41', 'name': 'Anonymous', 'com': '<a href=""#p71365011"" class=""quotelink"">&gt;&gt;71365011</a><br><span class=""quote"">&gt;And why is that fact so funny?</span><br>It&#039;s the comedic timing of its being a fact, OP. Hilarious stuff', 'time': 1670835701, 'resto': 71365011}, {'no': 71365041, 'now': '12/12/22(Mon)04:02:33', 'name': 'Anonymous', 'com': '<a href=""#p71365011"" class=""quotelink"">&gt;&gt;71365011</a><br>I&#039;m not sure if that tik tok is staged or not but if it&#039;s real, then he is a very lucky guy. And that woman did a very good thing helping him like that.', 'time': 1670835753, 'resto': 71365011}, {'no': 71365197, 'now': '12/12/22(Mon)04:24:14', 'name': 'Anonymous', 'com': '<a href=""#p71365011"" class=""quotelink"">&gt;&gt;71365011</a><br>Why are all the countries with the highest suicide rates in Africa and Asia and why does this make me lol?', 'time': 1670837054, 'resto': 71365011}, {'no': 71366339, 'now': '12/12/22(Mon)06:49:03', 'name': 'Anonymous', 'com': '<a href=""#p71365011"" class=""quotelink"">&gt;&gt;71365011</a><br><span class=""quote"">&gt;And why is that fact so funny?</span><br>Because you&#039;re a sociopath.', 'time': 1670845743, 'resto': 71365011}]",1670845743,0.0,0.0,,
53,71365053,,,12/12/22(Mon)04:03:44,Anonymous,,How long does tramadol last in the urine? I want to look for a job but I like to abuse this drug,1624561802092,.png,745,489,250,164,1670835824839051,1670835824,tKiU760oRKMITuUNgNZVJA==,602102,0,,how-long-does-tramadol-last-in-the-urine-i-want,0,9,0,"[{'no': 71365994, 'now': '12/12/22(Mon)06:01:50', 'name': 'Anonymous', 'com': '<a href=""#p71365053"" class=""quotelink"">&gt;&gt;71365053</a><br>if you&#039;re going to abuse opioids, OP.<br>at least use the good ones for fucks sake.. DX', 'time': 1670842910, 'resto': 71365053}, {'no': 71366082, 'now': '12/12/22(Mon)06:13:45', 'name': 'Anonymous', 'com': '<a href=""#p71365053"" class=""quotelink"">&gt;&gt;71365053</a><br>What kind of backwards shithole do you live in where drug tests are required for regular employment?<br>Also, you should know about the properties of shit you put in your body before putting it in your body. You&#039;re going to kill or irreversibly damage yourself sooner or later if you just pop pills without caring for the consequences. Did you know tramadol increases your risk of seizures?', 'time': 1670843625, 'resto': 71365053}, {'no': 71366271, 'now': '12/12/22(Mon)06:38:39', 'name': 'Anonymous', 'com': '<a href=""#p71365053"" class=""quotelink"">&gt;&gt;71365053</a><br>What kind of test? Your screwed if they&#039;re doing a hair sample, but your average 10 panel urine drug test typically doesn&#039;t test for trammies, they&#039;re chemically different then opioids. Give it a week and drink lots of water and you should be fine for basically everything except weed.<br><a href=""#p71366082"" class=""quotelink"">&gt;&gt;71366082</a><br>It&#039;s common in America. Even some min wage shit jobs will test you, I know Lowe&#039;s does them mandatory for preemployment. Also my school did drug tests at random but they never called me up because they likely get some kickbacks from the state for good results and they knew I wouldn&#039;t have a flying chance in hell of passing. They disproportionately tested band kids and the athletes it seemed so it probably wasn&#039;t all that random either', 'time': 1670845119, 'resto': 71365053}, {'no': 71366298, 'now': '12/12/22(Mon)06:43:03', 'name': 'Anonymous', 'com': '<a href=""#p71366271"" class=""quotelink"">&gt;&gt;71366271</a><br>Imagine having to stay clean for a minimum wage job at a grocery store lmao.', 'time': 1670845383, 'resto': 71365053}, {'no': 71366338, 'now': '12/12/22(Mon)06:49:01', 'name': 'Anonymous', 'com': '<a href=""#p71366298"" class=""quotelink"">&gt;&gt;71366298</a><br>Yeah I know about Lowe&#039;s because I almost got hired to work there, then they told me they need a urine sample for drug testing before I start. Gave them thanks for wasting my time because I&#039;ve been smoking weed for four years daily that that point and there&#039;s no way I&#039;m stopping for 10 bucks an hour. Got a job at a pizza place instead, everyone was high and I got tipshare. Good times', 'time': 1670845741, 'resto': 71365053}]",1670845741,0.0,0.0,4.0,0.0
54,71366188,,,12/12/22(Mon)06:25:18,Anonymous,Smile,I tried smiling at different people today in attempt to boost my confidence. Most of them gave me side glances. Is this a success and finally being notice?,1EAF2D5A-E37C-443D-AE15-3BA01930EC82,.jpg,540,720,187,250,1670844318272668,1670844318,Zmm6RN15t5bxgujv7w/4/g==,141934,0,,smile,0,8,2,"[{'no': 71366287, 'now': '12/12/22(Mon)06:40:53', 'name': 'Anonymous', 'com': '<a href=""#p71366248"" class=""quotelink"">&gt;&gt;71366248</a><br>Oh ok. What sound I give them? Maybe gift cards with cookies?', 'time': 1670845253, 'resto': 71366188}, {'no': 71366306, 'now': '12/12/22(Mon)06:44:28', 'name': 'Anonymous', 'com': '<a href=""#p71366287"" class=""quotelink"">&gt;&gt;71366287</a><br>Give them (You)r friendship', 'time': 1670845468, 'resto': 71366188}, {'no': 71366316, 'now': '12/12/22(Mon)06:45:47', 'name': 'Anonymous', 'com': '<a href=""#p71366287"" class=""quotelink"">&gt;&gt;71366287</a><br>It has to be casual, so just homemade cookies is fine. It unironically has to be like &quot;I didn&#039;t make them for you or anything&quot; even if you did.', 'time': 1670845547, 'resto': 71366188}, {'no': 71366336, 'now': '12/12/22(Mon)06:48:57', 'name': 'Anonymous', 'com': '<a href=""#p71366306"" class=""quotelink"">&gt;&gt;71366306</a><br>Its ok my friendship has no value but I will become valuable if I give them something.', 'time': 1670845737, 'resto': 71366188}, {'no': 71366352, 'now': '12/12/22(Mon)06:51:25', 'name': 'Anonymous', 'com': '<a href=""#p71366316"" class=""quotelink"">&gt;&gt;71366316</a><br>I will definitely do homemade! I like to bake and I will make it gluten free too. For my first friends is it ok if I hand it silently? Im afraid I will say something dumb since talking is not my strength.', 'time': 1670845885, 'resto': 71366188}]",1670845885,0.0,0.0,3.0,2.0
